dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127,dim_128,dim_129,dim_130,dim_131,dim_132,dim_133,dim_134,dim_135,dim_136,dim_137,dim_138,dim_139,dim_140,dim_141,dim_142,dim_143,dim_144,dim_145,dim_146,dim_147,dim_148,dim_149,dim_150,kategori
0.2482381,-0.19427639,-0.32567492,0.008551818,0.00645636,-0.13952392,0.02830915,0.10036812,0.11318635,0.15781802,-0.1955252,-0.04452922,-0.18231674,0.292954,-0.19195113,0.1294985,-0.0219387,-0.15584661,0.018222757,0.25887814,-0.27367246,-0.23303881,0.30093566,0.13480881,-0.0031244673,0.13444984,-0.3124408,-0.17853647,-0.06352417,-0.17724937,-0.22152334,-0.058990728,0.15410294,-0.17731541,-0.077978574,0.1698145,0.41552633,0.09300864,0.20296143,-0.117969185,-0.05820704,-0.056032375,-0.32262906,-0.17747782,0.25490645,-0.13196288,0.1296233,-0.15132222,0.057984922,0.23286973,-0.08135122,-0.05937746,0.022787182,-0.032614935,-0.30217618,0.065861575,-0.08159052,0.078783676,0.12034878,-0.1351805,0.20909825,-0.06973197,-0.24664135,0.14661276,0.24542637,-0.009912844,0.14386085,-0.5737867,-0.15785779,-0.15735881,0.25465998,0.14328912,0.071118996,-0.4459408,-0.3643815,0.19728123,-0.18523227,0.12294343,-0.10577823,0.2610787,0.112060755,-0.25873584,-0.25658587,0.16067763,-0.16069436,-0.035674304,-0.029522257,0.056650486,0.046236712,-0.09556716,0.27937314,-0.2915216,-0.019070407,-0.056619965,0.2787614,-0.061111346,-0.07165837,-0.0023084322,-0.014443898,0.17355816,0.15248078,0.14994061,0.30261227,0.062769465,-0.5221768,-0.2441524,0.2587144,0.4517256,-0.3993746,-0.07454232,-0.194571,0.028472,0.012605147,-0.13317533,-0.29883507,0.2201338,0.010413294,-0.13475019,0.34106705,-0.09587214,-0.10630458,0.26239118,-0.08271629,-0.15538804,0.31124482,0.3233957,0.31804326,-0.062209293,-0.0052154744,0.24247071,0.103366725,-6.758681e-05,-0.02419228,-0.018971417,-0.065568335,0.18942401,-0.39774942,-0.14085169,-0.35956705,0.0812182,0.19563213,-0.017304458,0.12708701,0.055595465,0.24210875,0.14010318,-0.2029606,-0.16623351,0.061522238,-0.10105477,Jatim
0.34717566,-0.26629215,-0.41431886,0.017565273,0.04541585,-0.16503732,0.04651803,0.06850548,0.1274041,0.21574987,-0.25246695,-0.029201198,-0.2426526,0.38506538,-0.23757057,0.16978648,-0.01137867,-0.21497734,0.025299225,0.33898005,-0.3274399,-0.2698936,0.38762328,0.20102668,-0.03550987,0.17327626,-0.40739298,-0.28412256,-0.060329493,-0.21388416,-0.2762275,-0.06966164,0.20824118,-0.23758875,-0.12956077,0.21831053,0.49419433,0.111273795,0.22962229,-0.12259391,-0.016316958,-0.07695109,-0.35924533,-0.24375933,0.3158152,-0.15071382,0.17204961,-0.1764291,0.03776002,0.30754203,-0.09902733,-0.080739275,0.022122594,-0.0843293,-0.3945553,0.051345397,-0.08851446,0.14325552,0.12223368,-0.21490383,0.26290515,-0.055696115,-0.28928128,0.20332776,0.32905495,-0.03871383,0.1885108,-0.7873557,-0.19527943,-0.27416682,0.33690938,0.14674704,0.08424284,-0.59381366,-0.5039883,0.23160976,-0.28416526,0.16453665,-0.12150843,0.38825688,0.13082552,-0.3025465,-0.37066478,0.17065488,-0.19024748,-0.046749603,-0.08459995,0.073989205,0.043474667,-0.12360235,0.37272674,-0.40779358,0.005517253,-0.08612921,0.36267525,-0.100903004,-0.10325395,-0.015714845,-0.012072977,0.24465214,0.23551455,0.19045359,0.38473722,0.07919388,-0.70537865,-0.30218196,0.3459668,0.60481125,-0.55426437,-0.10026312,-0.25427294,0.018727241,-0.016988225,-0.17075779,-0.37693873,0.30546826,0.02708161,-0.16235994,0.462611,-0.12898079,-0.13610879,0.3284138,-0.06767057,-0.16974567,0.40457448,0.40606377,0.44981682,-0.02849959,-0.02845805,0.34022444,0.11637765,0.03017756,-0.039248995,-0.037541304,-0.057049863,0.20455097,-0.5151423,-0.14483427,-0.4402767,0.12564698,0.29269177,-0.04671123,0.13814688,0.053165305,0.31166515,0.16364025,-0.24666321,-0.21079513,0.0936168,-0.15753323,Jatim
0.02311453,-0.1310543,-0.25818017,-0.19501546,-0.1360838,-0.64653105,0.05059091,0.5732334,0.10139766,0.26455966,0.00232238,0.022153962,-0.5332894,0.35422224,-0.43861282,0.087801315,0.14219573,-0.12042137,-0.014149708,0.26113334,-0.12374719,-0.49225554,0.48514673,0.39751258,0.2768493,0.04210825,-0.1718561,-0.28001514,-0.15375641,-0.56818044,-0.10735388,-0.21418126,-0.10200486,-0.108627275,-0.14642777,0.05765415,0.676006,0.18692625,0.099048525,-0.37989295,-0.2465971,0.066145584,-0.37388214,-0.31343007,0.4179002,0.10050915,0.12918948,-0.24878408,0.22907612,0.092595994,-0.103430234,0.23295802,-0.18011075,0.21061802,-0.048919883,0.37076235,0.1255526,0.04727589,0.13684696,-0.021850152,0.48660687,-0.25410664,-0.28070012,0.06722136,0.08506565,-0.07197851,-0.1014223,-0.512862,-0.6480518,-0.019551018,0.16538683,0.2071864,0.21798706,-0.4438509,-0.12037822,0.05425389,-0.08681455,0.056843136,-0.42785606,0.32695794,-0.107496254,-0.41182628,-0.033540923,0.6647307,-0.2685418,0.22994219,-0.21031605,-0.049101863,0.40185148,-0.5071961,0.22095676,-0.67066693,-0.16881485,0.31813326,0.3689165,0.290584,0.19859914,0.020181092,-0.09675688,0.17041999,0.14152718,0.18312053,0.39660808,-0.114754215,-0.5721656,-0.6984181,0.3920841,0.33251747,-0.702655,-0.17554522,-0.102441296,0.10545126,0.18269242,-0.6089594,-0.4724145,0.2143657,-0.022578212,-0.055276174,0.18961625,-0.6168583,-0.27586618,0.40931776,-0.042207543,-0.18617696,0.14639218,0.56292135,0.27987057,-0.23535849,0.06535961,0.34041494,0.3059247,0.09323043,0.03900423,-0.15757838,-0.08575183,0.31750688,-0.44283468,-0.48274314,-0.30343363,-0.23361367,0.20278788,0.3580464,0.46956694,0.47646794,0.6259974,0.060855903,-0.67079073,-0.3113676,0.28108037,-0.46188897,Jatim
0.22927937,-0.20144427,-0.34846848,-0.08177273,-0.047180943,-0.3716634,0.051695623,0.22197244,0.109689824,0.26252738,-0.18842398,-0.07617152,-0.32258582,0.35010865,-0.36209768,0.08523633,0.034237355,-0.20458882,0.013433064,0.3155207,-0.29973963,-0.38050026,0.39892304,0.29526502,0.073979974,0.09734421,-0.3267114,-0.29516694,-0.112730846,-0.37080523,-0.19458881,-0.12259641,0.087087415,-0.19138063,-0.11927994,0.16973752,0.57248795,0.14812644,0.18332595,-0.24725483,-0.12649073,-0.00494364,-0.41192558,-0.30221668,0.3234532,-0.044327866,0.13312846,-0.20998801,0.11999652,0.21253677,-0.09606872,0.04166131,-0.040797558,0.04178418,-0.28036496,0.13869631,-0.0056154574,0.052074347,0.12407879,-0.14946614,0.33082727,-0.18812759,-0.30393276,0.1068073,0.22882453,-0.024141377,0.07499063,-0.7173894,-0.36608073,-0.16009092,0.24528822,0.22147495,0.154378,-0.5327599,-0.3528997,0.20576316,-0.19859093,0.16409382,-0.22181745,0.4026462,0.014832128,-0.35821065,-0.20494029,0.33892682,-0.25148302,0.07846176,-0.15084474,0.031451404,0.21981595,-0.23730293,0.28319314,-0.51703537,-0.057377703,0.011308165,0.35425183,0.04718425,0.0076691504,0.020917308,-0.043177348,0.22818537,0.19204028,0.17813157,0.41574588,0.018024689,-0.6449892,-0.42497382,0.3596349,0.48032334,-0.58406407,-0.10137676,-0.17349035,0.06121207,0.104930654,-0.33557314,-0.40806723,0.27600455,0.008920871,-0.13440837,0.4079508,-0.32753798,-0.17798771,0.41101623,-0.062824994,-0.14882542,0.32604364,0.4647885,0.38261467,-0.12856555,0.041330516,0.3370855,0.19453114,0.04578734,0.0024248364,-0.104918085,-0.0844761,0.259859,-0.46319818,-0.29731664,-0.4088708,-0.0044794106,0.202066,0.14098682,0.3108368,0.16002963,0.41848144,0.1282922,-0.42486238,-0.22649418,0.1344842,-0.20285329,Jatim
0.25005025,-0.22241385,-0.36051342,-0.05337845,-0.033568572,-0.3130842,0.083944336,0.12011241,0.08012601,0.24991438,-0.22633344,-0.026966808,-0.34387812,0.3207244,-0.40918997,0.1384162,0.02066458,-0.22698148,0.06430518,0.2822205,-0.29082564,-0.3586833,0.38834974,0.27384034,0.10492809,0.07132365,-0.3297047,-0.33198884,-0.0487378,-0.39122176,-0.23599651,-0.11788446,0.14052944,-0.18007924,-0.13413492,0.19257934,0.46098602,0.12826325,0.15782878,-0.22086403,-0.00998124,-0.005495999,-0.33477113,-0.31485197,0.29799905,-0.039148435,0.1688692,-0.1869242,0.07553145,0.20358212,-0.053784445,0.0704974,-0.042872723,0.040492896,-0.3205001,0.09950907,-0.01786281,0.06532233,0.047837388,-0.22140387,0.3367433,-0.14691952,-0.3326264,0.11690646,0.23825787,-0.1457281,0.1151727,-0.7589555,-0.3611381,-0.25205547,0.22086078,0.19762267,0.069397114,-0.51615983,-0.40178475,0.13549934,-0.19958934,0.13420193,-0.20461711,0.4538136,0.012575515,-0.31557184,-0.3070186,0.26444304,-0.27605814,0.081381135,-0.17251083,0.069997944,0.22880934,-0.13692576,0.29675773,-0.5369797,-0.09675948,0.013511191,0.32235605,0.06400404,-0.060767278,0.036159858,0.011002387,0.27426684,0.21953484,0.13980202,0.38170037,0.030360097,-0.7617732,-0.44233513,0.3429716,0.52421445,-0.6742539,-0.10036717,-0.13807003,0.06559331,0.015657477,-0.3593792,-0.35673973,0.27443084,-0.042633723,-0.11881909,0.4984347,-0.34655017,-0.11938876,0.46451682,-0.020383928,-0.10268522,0.35113117,0.5128349,0.37039244,-0.04762965,0.03181633,0.3315584,0.10003682,0.020760028,-0.06454958,-0.101536,-0.119039565,0.2529076,-0.41785374,-0.26683444,-0.39316773,0.029719274,0.24347728,0.1286462,0.26753247,0.14449303,0.3603857,0.08744864,-0.42540926,-0.25230747,0.12456518,-0.26019704,Jatim
0.25067505,-0.21137567,-0.35366827,-0.06353167,-0.034564562,-0.34285867,0.050295886,0.17144755,0.10326261,0.25691363,-0.21140917,-0.07624988,-0.30667093,0.3516665,-0.35850883,0.09071359,0.021049226,-0.21183366,0.02464503,0.3197797,-0.30706334,-0.35617772,0.38872162,0.28409594,0.06779381,0.10072233,-0.33983386,-0.30292758,-0.10705486,-0.351425,-0.20907067,-0.10824785,0.11615596,-0.2010563,-0.12311063,0.18726467,0.54804814,0.14264892,0.18868664,-0.24116126,-0.101381175,-0.013635819,-0.41197646,-0.30013222,0.31224677,-0.052306898,0.13720843,-0.19897635,0.10497107,0.21634233,-0.09057054,0.02458124,-0.029989539,0.019943736,-0.30696392,0.110138685,-0.021898009,0.05438613,0.11529982,-0.17077611,0.32253903,-0.17390119,-0.30835047,0.10806743,0.24295485,-0.029199801,0.093747266,-0.74759036,-0.34552604,-0.18353745,0.24682128,0.22019738,0.13872783,-0.5478177,-0.37983015,0.21486728,-0.2070227,0.16187595,-0.19731462,0.41233006,0.031414784,-0.3417181,-0.24008699,0.3013092,-0.25084552,0.064742856,-0.14652626,0.04954015,0.19894412,-0.1955677,0.29122126,-0.506583,-0.052149028,-0.02331414,0.34912184,0.026490714,-0.019374209,0.02381928,-0.029367706,0.23255254,0.19994396,0.17567354,0.41576934,0.04207598,-0.66242784,-0.3986599,0.35540745,0.4988562,-0.5813411,-0.09086922,-0.1685331,0.054665145,0.09184431,-0.31644964,-0.39276996,0.2755343,0.009912841,-0.14363547,0.43196964,-0.29939404,-0.16706705,0.42194816,-0.052934274,-0.14212844,0.34846994,0.46105593,0.38281468,-0.107657306,0.03457602,0.33240333,0.16926345,0.03182635,-0.013674225,-0.101538695,-0.08253283,0.2545448,-0.45521232,-0.26702634,-0.40534624,0.024457958,0.21157563,0.11636331,0.28485608,0.13190387,0.38720933,0.14065035,-0.39776883,-0.21954688,0.11913218,-0.18574853,Jatim
0.20718665,-0.20208994,-0.32414335,-0.040841468,-0.019095538,-0.25578174,0.04285422,0.12126335,0.07430856,0.21075049,-0.17924483,-0.029478325,-0.27549782,0.2990795,-0.30272236,0.12665261,0.0051345336,-0.17427132,0.037458718,0.25428766,-0.24838306,-0.29849452,0.338924,0.20960793,0.07761622,0.06718487,-0.2908922,-0.2589893,-0.055934522,-0.29987955,-0.1959099,-0.09840547,0.116440214,-0.1618455,-0.11661128,0.17003286,0.43010327,0.11190284,0.15147658,-0.1780122,-0.04597255,-0.014256596,-0.30880937,-0.24426925,0.2662921,-0.05129227,0.12151281,-0.16085163,0.06352203,0.19261591,-0.06917275,0.030194035,-0.030462125,0.027698074,-0.2609199,0.09413198,-0.0139380265,0.06270401,0.07502581,-0.16250487,0.2746266,-0.11828956,-0.26436192,0.11440458,0.21764831,-0.08741535,0.106924795,-0.64177644,-0.28237852,-0.20598333,0.2231123,0.15304613,0.08109165,-0.46571872,-0.35033712,0.13349843,-0.17939074,0.11338423,-0.16568184,0.35607296,0.03130289,-0.26854098,-0.25920957,0.25224403,-0.22314505,0.057292014,-0.13534644,0.06621752,0.17018597,-0.1401746,0.27204993,-0.4328268,-0.05777776,0.0046975766,0.2860973,0.02213279,-0.0371897,0.013441495,-0.00019770623,0.21258031,0.18376727,0.1485343,0.33248046,0.026745513,-0.60247225,-0.36007482,0.30361167,0.44473982,-0.54739034,-0.085712515,-0.14666994,0.040990297,0.028040873,-0.28006732,-0.32555622,0.23054224,-0.0100914715,-0.11698653,0.39260468,-0.2573675,-0.118496016,0.34877178,-0.034457285,-0.111708425,0.30299026,0.40661675,0.33989736,-0.058620628,0.01837147,0.28972718,0.10967548,0.02976987,-0.040297523,-0.060542725,-0.07729445,0.21193315,-0.38431555,-0.21185218,-0.33370352,0.023103846,0.21799555,0.08190403,0.2181999,0.12293969,0.3072582,0.10354675,-0.33434942,-0.20568521,0.11854957,-0.20015198,Jatim
0.22744568,-0.22321847,-0.3489429,-0.034270372,-0.023752773,-0.27766714,0.033123195,0.14011279,0.091922425,0.2302596,-0.19627224,-0.0592215,-0.2749485,0.33760646,-0.30331856,0.116672955,-0.005152894,-0.18875769,0.021174295,0.29137057,-0.288705,-0.32652736,0.36172882,0.23450053,0.05825464,0.08153369,-0.3307339,-0.25671166,-0.0844364,-0.30273476,-0.20392902,-0.10489782,0.121708736,-0.18773988,-0.121455036,0.18763429,0.5100239,0.12751636,0.1766651,-0.19152524,-0.10290164,-0.016001442,-0.37239656,-0.25887194,0.28966337,-0.07369944,0.113139056,-0.18214469,0.07529415,0.2224409,-0.09130904,0.011251569,-0.023351919,0.018037504,-0.2881438,0.0959514,-0.017078653,0.0591775,0.110333145,-0.1536102,0.28376186,-0.1448194,-0.28236738,0.11139289,0.23356026,-0.049230184,0.1234166,-0.69936013,-0.2775066,-0.20413499,0.26323515,0.18282832,0.117902316,-0.5251468,-0.3818006,0.18652949,-0.20491059,0.14446187,-0.16559328,0.37547767,0.04356427,-0.30003425,-0.249456,0.2696021,-0.2329096,0.059791863,-0.13665621,0.064139254,0.17245443,-0.16797853,0.29841763,-0.4554526,-0.032237004,-0.03086084,0.31905946,-0.0005372269,-0.031698883,0.008955856,-0.008616228,0.22267461,0.18939799,0.18589208,0.37949643,0.036122587,-0.61031663,-0.36252663,0.3269556,0.48440182,-0.54494417,-0.08615501,-0.184537,0.03913619,0.049838882,-0.26760998,-0.3667317,0.2657234,0.00825579,-0.13322985,0.41685617,-0.24332803,-0.14313912,0.35336053,-0.06092413,-0.12657997,0.34486917,0.41551462,0.38503814,-0.09726753,0.02376449,0.32211038,0.14347121,0.046904307,-0.013825685,-0.0635149,-0.06795756,0.23097819,-0.42932,-0.22903895,-0.3773951,0.035497814,0.22990325,0.07701856,0.24464226,0.10235764,0.34442374,0.1385154,-0.34715235,-0.20025483,0.12430983,-0.17079973,Jatim
0.20176366,-0.17963748,-0.3239003,-0.09014708,-0.054091234,-0.35931978,0.056456123,0.21947974,0.111700125,0.24953566,-0.17278123,-0.07475459,-0.31056413,0.32696766,-0.35932484,0.07546176,0.030593581,-0.19518425,0.014143371,0.29404193,-0.28400698,-0.3600012,0.38520703,0.2846569,0.07487451,0.08858538,-0.2994838,-0.2824229,-0.11464262,-0.36146355,-0.18291989,-0.12216144,0.070795886,-0.17164662,-0.106179446,0.16050942,0.53887457,0.13345431,0.1671888,-0.23648675,-0.12020591,-0.0021714089,-0.38987768,-0.29484203,0.3111685,-0.033893365,0.1332522,-0.20474942,0.119778164,0.19693021,-0.091637224,0.04976633,-0.036486443,0.055795375,-0.2645698,0.13747446,0.0005536521,0.04640014,0.11245973,-0.1453657,0.3256265,-0.18138283,-0.2896023,0.09502026,0.21395338,-0.030012228,0.06421878,-0.67024314,-0.35999072,-0.14806055,0.21265616,0.2123158,0.14074445,-0.49482104,-0.3305504,0.1918871,-0.18906732,0.15025683,-0.22186698,0.38343623,0.0021624656,-0.3371707,-0.18743257,0.33336595,-0.24603155,0.08293396,-0.14782745,0.029227028,0.22228427,-0.23343062,0.25727916,-0.49512464,-0.065218896,0.022835685,0.34041914,0.051094744,0.009257972,0.016808,-0.04345313,0.21385202,0.1792334,0.16721521,0.38730237,0.008449358,-0.614526,-0.41050693,0.3346543,0.4427969,-0.5671069,-0.09049136,-0.16194174,0.06393556,0.094034314,-0.32680246,-0.38844714,0.25631252,0.003183387,-0.11830918,0.3899493,-0.32583633,-0.1632201,0.39283204,-0.050724514,-0.14130084,0.30499116,0.45469725,0.36204034,-0.11981506,0.04467981,0.3139035,0.19401945,0.041489013,0.004502548,-0.09410836,-0.07797621,0.24706474,-0.43917632,-0.2904881,-0.38030532,-0.010801483,0.18034858,0.1412431,0.3028424,0.15898953,0.39656588,0.11441368,-0.4151299,-0.21380782,0.12424407,-0.20722789,Jatim
0.15069854,-0.17611796,-0.3002229,-0.09141495,-0.06336064,-0.3618957,0.060225047,0.22916022,0.08805108,0.22964078,-0.13780905,-0.013994059,-0.3503805,0.30295426,-0.37190938,0.12250015,0.040376194,-0.17781131,0.03416327,0.24346603,-0.22975916,-0.35020977,0.38822493,0.25661686,0.1350902,0.05462462,-0.2572182,-0.27639484,-0.07980492,-0.3947518,-0.17623848,-0.1336232,0.05994225,-0.12895744,-0.11866348,0.1498681,0.47516245,0.12098538,0.12977517,-0.23168565,-0.086303696,0.0059973495,-0.31258658,-0.28001425,0.3055249,-0.005199423,0.13095008,-0.19050142,0.10558596,0.16716619,-0.06974391,0.09899212,-0.06766054,0.09110831,-0.21837138,0.16972478,0.02510355,0.054974683,0.0640529,-0.14185767,0.34443903,-0.15217069,-0.28174138,0.098993845,0.18476517,-0.11156766,0.049947068,-0.6149316,-0.39625552,-0.1706521,0.1807261,0.16979922,0.10268172,-0.44221234,-0.30476087,0.10321759,-0.1636965,0.09845363,-0.24506514,0.36676586,-0.01678921,-0.3050234,-0.20822133,0.35743684,-0.24870394,0.11011945,-0.16717324,0.04583752,0.25557065,-0.23039846,0.24548005,-0.4991605,-0.10748196,0.09275227,0.31170854,0.103198044,0.017505825,0.019910755,-0.022466484,0.2075939,0.17825522,0.14539346,0.3398633,-0.019226583,-0.62079805,-0.45557356,0.32469404,0.41814786,-0.625138,-0.10188009,-0.12312863,0.06981304,0.053019498,-0.37957224,-0.36333492,0.21968402,-0.027308865,-0.092623256,0.3645686,-0.3748528,-0.1439976,0.38610977,-0.028355906,-0.13080189,0.26971632,0.46986446,0.32084072,-0.09490879,0.036936402,0.29586422,0.1614241,0.037246518,-0.026070787,-0.08373561,-0.091158725,0.24605064,-0.39800137,-0.29218045,-0.33143443,-0.040259756,0.20508745,0.15949012,0.2915099,0.22024073,0.38239363,0.07479695,-0.43986788,-0.23923108,0.15140665,-0.29168952,Jatim
0.19442552,-0.19832075,-0.3398134,-0.086839065,-0.054486066,-0.35724825,0.067276664,0.1989343,0.09263748,0.25111407,-0.18206377,-0.03947497,-0.34693316,0.32411385,-0.3980206,0.12174668,0.02528373,-0.20099895,0.04397478,0.28220883,-0.2736845,-0.3702136,0.40956533,0.2735043,0.113106064,0.060098194,-0.29284647,-0.29931304,-0.08633667,-0.39952114,-0.20749164,-0.13571583,0.092147365,-0.15802705,-0.12195768,0.17915976,0.50168896,0.124741204,0.14798307,-0.23113096,-0.081111,0.0043874765,-0.35175902,-0.29955986,0.31385174,-0.025529519,0.14206658,-0.19834346,0.10503061,0.18973061,-0.07400532,0.079361245,-0.055755693,0.07523209,-0.26980805,0.14595704,0.0147133665,0.05068158,0.0769302,-0.17159238,0.34949386,-0.16900241,-0.31282702,0.10657355,0.21673872,-0.108698614,0.08319441,-0.6942934,-0.38731897,-0.19808246,0.2045615,0.19671687,0.09660984,-0.4908716,-0.35117915,0.13908426,-0.18519878,0.12527238,-0.23149733,0.41067728,-0.00563487,-0.3202732,-0.24442422,0.33881468,-0.27402082,0.10456427,-0.16948126,0.06512235,0.2570136,-0.20712857,0.27322355,-0.524879,-0.0982864,0.048169196,0.333177,0.08050931,-0.013846755,0.025310757,-0.0133074,0.23055716,0.1938606,0.16323832,0.37072653,0.00034919952,-0.68128103,-0.45508805,0.33953983,0.4689444,-0.647504,-0.09624248,-0.14059305,0.0675765,0.048367485,-0.3712384,-0.38011894,0.25029492,-0.032039396,-0.111218505,0.4345381,-0.36514702,-0.14406285,0.42592496,-0.029511094,-0.12513058,0.3224079,0.49555048,0.36153832,-0.09203081,0.038934994,0.32228616,0.15416124,0.031004986,-0.036067452,-0.08954954,-0.09768422,0.26169273,-0.42156053,-0.2948178,-0.36801267,-0.019310836,0.21387444,0.15017699,0.29615057,0.18571413,0.38680574,0.09378393,-0.44173208,-0.23996715,0.14134656,-0.27359658,Jatim
0.17287707,-0.17890668,-0.31499562,-0.0875881,-0.054292377,-0.33577427,0.08181488,0.17200431,0.07910016,0.23961903,-0.17584753,-0.02493956,-0.33986503,0.28309664,-0.4007981,0.116758965,0.032795407,-0.19781202,0.057105016,0.2469122,-0.2523216,-0.35205197,0.37446675,0.25666815,0.13392726,0.0480956,-0.2677218,-0.30768383,-0.056521818,-0.3977141,-0.19587459,-0.12655221,0.08167072,-0.14718084,-0.11676125,0.16146116,0.43672943,0.116418496,0.12631348,-0.22769663,-0.032036252,0.009864639,-0.3042921,-0.30534485,0.28942186,-0.0032697741,0.14721854,-0.18410464,0.088978015,0.1674928,-0.05401217,0.09993283,-0.059992127,0.08556175,-0.25672594,0.13059089,0.019715939,0.0449598,0.04816017,-0.18598643,0.33542812,-0.15665372,-0.29805297,0.09509465,0.19534978,-0.1441512,0.07042535,-0.6594285,-0.382146,-0.20535551,0.17468399,0.18548329,0.070675164,-0.44330564,-0.32511586,0.09579333,-0.1635654,0.10308621,-0.22731914,0.40856498,-0.019021504,-0.29873654,-0.24138823,0.31442544,-0.2771138,0.10621298,-0.17364253,0.059442926,0.25469255,-0.17622395,0.24901219,-0.51705503,-0.112649806,0.06519261,0.2997376,0.09297211,-0.015584764,0.030897683,-0.0044307103,0.23819946,0.18501309,0.1247019,0.3418342,-0.0081750415,-0.683153,-0.44998437,0.32149324,0.43639937,-0.64616317,-0.095726244,-0.11030749,0.07120988,0.03423597,-0.38387093,-0.3413242,0.2344792,-0.041455563,-0.095762245,0.42747995,-0.3859753,-0.11418962,0.4300339,-0.0065106843,-0.09844735,0.28598446,0.49409887,0.32610273,-0.056893725,0.038534038,0.30406818,0.12525065,0.022250352,-0.049851485,-0.094881654,-0.1036915,0.23684332,-0.38322434,-0.28527862,-0.33795765,-0.023331406,0.2070616,0.15933661,0.28380823,0.18695341,0.35857108,0.05739177,-0.43801364,-0.24314485,0.13545805,-0.28099337,Jatim
0.2551366,-0.20973629,-0.35592857,-0.013270345,-0.019096304,-0.2221991,0.037874915,0.13967669,0.11986503,0.19848879,-0.21158578,-0.055547234,-0.24608505,0.32903984,-0.2783525,0.13357867,-0.012951492,-0.17981865,0.0329639,0.28448355,-0.30268472,-0.30044073,0.35391283,0.18482511,0.040649988,0.12728344,-0.34117725,-0.22625941,-0.07758298,-0.26391435,-0.24150921,-0.08627242,0.15258564,-0.18738565,-0.09726382,0.1904367,0.48521268,0.11704995,0.21151116,-0.17514059,-0.073964946,-0.04250191,-0.37260252,-0.22755641,0.28769445,-0.11161181,0.14257514,-0.18400759,0.08011211,0.23384818,-0.0805379,-0.018940218,0.004517083,-0.0031136642,-0.32296836,0.09440101,-0.06787468,0.066575706,0.11879822,-0.15543002,0.26890707,-0.11380654,-0.29267994,0.13621134,0.2528543,-0.03789089,0.1336785,-0.66149265,-0.24101092,-0.17200215,0.25967073,0.18151814,0.090981595,-0.49938264,-0.38837504,0.20344786,-0.18736243,0.1333136,-0.15448219,0.32303837,0.08956701,-0.30612254,-0.27595884,0.22520897,-0.20940875,0.0013042041,-0.06658125,0.06398999,0.11212562,-0.12823606,0.29813445,-0.38559955,-0.04697227,-0.031823482,0.3158585,-0.018313728,-0.060964666,0.014593424,-0.015603887,0.20764422,0.17398408,0.16072068,0.35502103,0.055402353,-0.616244,-0.3330073,0.30599406,0.49882615,-0.49997985,-0.086010486,-0.18751521,0.04824229,0.03267828,-0.22053675,-0.34385702,0.24364804,-5.718713e-05,-0.14546503,0.40108877,-0.18964513,-0.123131394,0.34742367,-0.079342164,-0.1637602,0.3437412,0.41212782,0.3475484,-0.08194809,0.012065121,0.28062692,0.12048845,0.0026160865,-0.03273355,-0.044692818,-0.09074903,0.2367428,-0.43699443,-0.20275308,-0.39868796,0.061488573,0.21103951,0.039454687,0.19603239,0.10348993,0.3062527,0.14402029,-0.29384428,-0.20559552,0.082910016,-0.15123768,Jatim
